age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
30,Private,80625,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
54,Private,185407,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
34,Private,163110,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
34,?,24504,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,159187,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,55,United-States,>50K
21,Private,100462,Assoc-voc,11,Never-married,Exec-managerial,Own-child,White,Female,2174,0,60,United-States,<=50K
27,Private,192936,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Private,145011,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
60,Self-emp-inc,181196,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
36,Self-emp-not-inc,37778,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,<=50K
27,Private,60288,Masters,14,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
57,Self-emp-not-inc,84231,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,48,United-States,<=50K
24,Private,52028,1st-4th,2,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,5,Vietnam,<=50K
63,Private,318763,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,22,United-States,<=50K
29,Private,168138,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
34,Private,113530,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,321896,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Private,145791,Assoc-voc,11,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K
31,Private,131425,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
55,Private,145214,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,4650,0,20,United-States,<=50K
64,Local-gov,142166,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,99,United-States,<=50K
20,Private,494784,HS-grad,9,Never-married,Sales,Other-relative,Black,Female,0,0,35,United-States,<=50K
44,Self-emp-not-inc,172479,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,15024,0,60,United-States,>50K
35,Private,184655,11th,7,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,<=50K
41,Local-gov,26669,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
38,Private,191479,Some-college,10,Divorced,Exec-managerial,Own-child,Black,Female,0,0,40,United-States,<=50K
21,Private,86625,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,?,<=50K
64,State-gov,111795,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
42,Private,242564,7th-8th,4,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,2205,40,United-States,<=50K
31,Private,364657,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Germany,>50K
42,Self-emp-not-inc,436107,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
35,Private,272476,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,United-States,>50K
36,Federal-gov,47310,Some-college,10,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,>50K
23,Private,283796,12th,8,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,30,Mexico,<=50K
20,Private,161092,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,14,United-States,<=50K
26,Local-gov,265230,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,<=50K
56,Federal-gov,61885,Bachelors,13,Never-married,Transport-moving,Not-in-family,Black,Male,0,2001,65,United-States,<=50K
40,Private,150471,Assoc-acdm,12,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
19,Private,183041,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,24,United-States,<=50K
33,Private,176673,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,<=50K
45,Federal-gov,235891,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Columbia,<=50K
41,Private,163287,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,43,United-States,>50K
29,Private,164040,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
46,Local-gov,324561,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,>50K
48,Private,99127,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
38,Private,334999,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
29,Private,543477,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
35,Private,65876,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
59,Local-gov,105866,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,30,United-States,<=50K
27,Private,214858,HS-grad,9,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
43,Private,154076,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
70,Private,280307,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,Cuba,<=50K
30,Private,97723,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,45,United-States,<=50K
24,Private,233499,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
76,Local-gov,259612,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,15,United-States,<=50K
25,Private,236977,HS-grad,9,Separated,Craft-repair,Own-child,White,Male,0,0,40,Mexico,<=50K
39,Private,347814,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,0,0,56,United-States,<=50K
36,Local-gov,197495,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,<=50K
23,Private,227594,12th,8,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
60,Private,165441,7th-8th,4,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
20,?,337488,Some-college,10,Never-married,?,Own-child,Black,Male,0,0,30,United-States,<=50K
54,Private,167552,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,Haiti,>50K
20,Private,396722,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
22,Federal-gov,146538,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
24,Private,51973,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,United-States,<=50K
41,Private,144778,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,169672,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,240137,5th-6th,3,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,55,Mexico,<=50K
54,State-gov,103179,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,United-States,>50K
17,Private,172050,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,16,United-States,<=50K
43,Private,178976,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
33,Private,176185,12th,8,Divorced,Craft-repair,Not-in-family,White,Male,0,2258,42,United-States,<=50K
30,Private,158200,Prof-school,15,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,40,?,<=50K
38,Federal-gov,172571,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,>50K
54,Self-emp-not-inc,226735,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,45,United-States,<=50K
39,Private,148015,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,52,United-States,<=50K
32,Private,199529,Some-college,10,Separated,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,0,1980,40,United-States,<=50K
61,Local-gov,35001,7th-8th,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,2885,0,40,United-States,<=50K
24,?,67586,Assoc-voc,11,Married-civ-spouse,?,Wife,Black,Female,0,0,35,United-States,<=50K
22,Private,88126,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
34,Private,226296,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K
18,Private,452452,10th,6,Never-married,Priv-house-serv,Own-child,Black,Female,0,0,20,United-States,<=50K
20,Private,378546,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,25,United-States,<=50K
53,Federal-gov,186087,HS-grad,9,Divorced,Tech-support,Unmarried,White,Male,0,0,40,United-States,<=50K
32,Private,27856,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
68,Self-emp-not-inc,234859,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,United-States,<=50K
28,Private,71733,Some-college,10,Separated,Other-service,Unmarried,White,Female,0,0,15,United-States,<=50K
28,Private,207473,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,El-Salvador,<=50K
54,Private,179291,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,56,Haiti,>50K
21,?,253190,Some-college,10,Never-married,?,Own-child,White,Male,0,0,48,United-States,<=50K
52,Private,92968,Bachelors,13,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,?,<=50K
25,Private,209286,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,122889,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,50,India,>50K
33,Private,112358,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,32,United-States,<=50K
49,Private,176341,Bachelors,13,Never-married,Tech-support,Unmarried,Asian-Pac-Islander,Female,0,0,40,India,<=50K
58,Private,247276,7th-8th,4,Widowed,Other-service,Not-in-family,Other,Female,0,0,30,United-States,<=50K
45,Private,276087,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,24,United-States,>50K
67,Private,257557,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Black,Male,10566,0,40,United-States,<=50K
42,Local-gov,177937,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,?,<=50K
69,Self-emp-inc,106395,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K
61,Private,167138,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Private,213887,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,185647,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
19,Private,143360,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,34,United-States,<=50K
31,Self-emp-not-inc,176862,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
32,Federal-gov,97614,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
76,?,224680,Prof-school,15,Married-civ-spouse,?,Husband,White,Male,0,1258,20,United-States,<=50K
53,Private,196763,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,60,United-States,<=50K
46,Private,306183,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,37,United-States,<=50K
43,Self-emp-not-inc,343061,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,4508,0,40,Cuba,<=50K
48,?,193047,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50K
39,Private,348521,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,2415,99,United-States,>50K
59,Private,195835,7th-8th,4,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
19,Private,106273,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,38,United-States,<=50K
40,Private,222756,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
63,Self-emp-inc,110610,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
44,?,191982,Some-college,10,Divorced,?,Unmarried,White,Female,0,0,10,Poland,<=50K
46,Private,247286,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
22,Private,219042,10th,6,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
36,Private,224566,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,1669,45,United-States,<=50K
57,Private,204751,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
58,Private,113398,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,0,0,25,United-States,<=50K
25,?,170428,Bachelors,13,Never-married,?,Not-in-family,Asian-Pac-Islander,Male,0,0,28,Taiwan,<=50K
59,Private,258579,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,3103,0,35,United-States,>50K
36,Private,162424,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
29,Private,263005,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,Germany,<=50K
49,Self-emp-inc,26502,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Male,6497,0,45,United-States,<=50K
42,Private,369131,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K
43,Local-gov,114859,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,17,United-States,<=50K
46,Private,405309,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
43,Local-gov,323627,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,12,United-States,<=50K
40,Private,106698,Assoc-acdm,12,Divorced,Transport-moving,Unmarried,White,Female,0,0,40,United-States,<=50K
43,Private,51506,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
48,Private,117251,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,32,United-States,<=50K
26,Private,106705,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,28,United-States,<=50K
30,Private,217296,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
58,Private,34788,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1887,40,United-States,>50K
43,Private,143368,HS-grad,9,Divorced,Farming-fishing,Not-in-family,Black,Male,0,0,40,United-States,<=50K
53,Local-gov,86600,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
74,State-gov,117017,Some-college,10,Separated,Sales,Not-in-family,White,Male,0,0,16,United-States,<=50K
64,?,104756,Some-college,10,Widowed,?,Unmarried,White,Female,0,0,8,United-States,<=50K
45,Private,55720,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
32,State-gov,481096,5th-6th,3,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,10,United-States,<=50K
23,?,281668,10th,6,Never-married,?,Own-child,Black,Female,0,0,40,United-States,<=50K
38,Private,186145,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,>50K
42,Self-emp-not-inc,96524,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
24,Local-gov,187397,Some-college,10,Never-married,Protective-serv,Unmarried,Other,Male,1151,0,40,United-States,<=50K
63,Private,181153,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,<=50K
25,Local-gov,375170,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,35,United-States,<=50K
37,Private,360743,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
28,Self-emp-not-inc,420054,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Italy,<=50K
31,Private,137681,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,28419,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,United-States,>50K
44,Private,101214,Bachelors,13,Divorced,Sales,Unmarried,White,Male,0,0,44,United-States,>50K
42,Local-gov,213019,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
45,Private,207540,Doctorate,16,Separated,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,>50K
52,Private,145333,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K
40,Private,107306,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
26,Private,195327,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
55,Private,196126,Bachelors,13,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,?,<=50K
17,Private,175465,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,14,United-States,<=50K
27,Private,197905,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
71,Self-emp-inc,118119,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,20051,0,50,United-States,>50K
35,Private,172571,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
17,Private,25051,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,16,United-States,<=50K
26,Private,210714,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,52,United-States,>50K
22,Private,183083,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,35,United-States,<=50K
51,Private,99185,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
33,Private,283921,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
41,Local-gov,396467,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,50,United-States,>50K
50,Private,158680,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
26,Private,202091,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
21,Private,285127,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Female,0,0,40,United-States,<=50K
53,Private,218630,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
32,Self-emp-inc,99309,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
19,Private,165505,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
22,Private,122272,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K
58,Private,147707,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,>50K
47,Federal-gov,44257,Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,>50K
51,Self-emp-inc,194995,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
42,State-gov,345969,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K
28,Private,31842,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
29,Private,143582,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,35,Vietnam,<=50K
50,Private,161438,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
22,Private,317019,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
47,Self-emp-not-inc,158451,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,45,United-States,<=50K
60,Private,225883,Some-college,10,Widowed,Sales,Unmarried,White,Female,0,0,27,United-States,<=50K
46,Self-emp-not-inc,176319,HS-grad,9,Married-civ-spouse,Sales,Own-child,White,Female,7298,0,40,United-States,>50K
58,Self-emp-inc,258883,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
62,Private,26966,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
47,Private,202812,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,?,>50K
59,Private,35411,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Private,190885,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,40,Mexico,<=50K
31,Private,182162,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,37,United-States,<=50K
18,Private,352640,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
64,Self-emp-not-inc,213945,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
51,Self-emp-not-inc,135102,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,<=50K
47,Self-emp-not-inc,102583,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,35,United-States,<=50K
68,Private,225612,Bachelors,13,Widowed,Sales,Not-in-family,White,Male,0,0,35,United-States,>50K
32,Private,241802,HS-grad,9,Married-civ-spouse,Other-service,Wife,Other,Female,0,0,40,United-States,<=50K
39,Private,347434,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,43,Mexico,<=50K
37,Private,305259,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,48,United-States,<=50K
29,Private,140830,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
44,Private,291568,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Other,Male,0,0,40,United-States,<=50K
46,Private,203067,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
40,Self-emp-not-inc,155106,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
19,?,252752,HS-grad,9,Never-married,?,Own-child,Black,Male,0,0,35,United-States,<=50K
65,?,404601,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,2414,0,30,United-States,<=50K
52,Local-gov,100226,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
40,Private,63503,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
61,Private,95929,9th,5,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,187618,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
61,Self-emp-not-inc,92178,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,220362,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,84,United-States,>50K
32,Local-gov,209900,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,65,United-States,>50K
32,Private,272376,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Self-emp-not-inc,173854,Bachelors,13,Divorced,Prof-specialty,Other-relative,White,Male,0,0,35,United-States,>50K
37,Private,278924,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
53,Private,324568,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
51,Self-emp-inc,124963,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
29,Private,211299,Assoc-voc,11,Never-married,Sales,Not-in-family,Black,Male,0,0,45,United-States,<=50K
48,Private,192791,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
69,Private,182862,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,15831,0,40,United-States,>50K
28,Private,46868,Masters,14,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
55,Local-gov,31365,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
45,Private,148171,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,40,United-States,>50K
18,Private,142647,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
60,Private,116230,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,108907,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,?,<=50K
19,Private,495982,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,10,United-States,<=50K
18,Private,334026,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,25,United-States,<=50K
33,Private,268571,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,213813,Some-college,10,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K
29,Private,241667,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K
37,Private,160920,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
50,Private,107265,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K
19,?,41609,Some-college,10,Never-married,?,Own-child,White,Male,0,0,10,United-States,<=50K
28,Private,129460,10th,6,Widowed,Adm-clerical,Unmarried,White,Female,0,2238,35,United-States,<=50K
43,?,109912,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,0,0,7,United-States,>50K
23,Private,167424,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States,<=50K
47,Private,270079,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,325923,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,35,United-States,<=50K
19,Private,194905,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,12,United-States,<=50K
47,Local-gov,183486,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,>50K
36,Federal-gov,153066,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
62,Self-emp-inc,56248,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,2415,60,United-States,>50K
65,Private,105252,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
